Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% Other Holdings","% Sovereign Debt Holding","% Largecap Holding","% Midcap Holding","% Poorly Rated Bonds","% Corporate Debt Holding","% B Rated Bonds","% Concentration - Top 10 Holdings"
Kotak Nifty Midcap 150 Index Fund,"Index Fund","Growth","30.7211","0","1.54","0","0","13.85106653082082","81.86816227283526","0","0","0","19.97519620065688"
Motilal Oswal Nifty MidSmall Healthcare Index Fund,"Index Fund","Growth","30.593400000000003","0","0","0","0","0","74.42847150038898","0","0","0","60.72878463982427"
Sundaram LT Micro Cap Tax Adv Fund-Sr V,"Equity Linked Savings Scheme (ELSS)","Growth","30.563646","0","3.15","0","0","2.17345926043294","8.75419834022312","0","0","0","43.09926431758629"
Sundaram LT Micro Cap Tax Adv Fund-Sr IV,"Equity Linked Savings Scheme (ELSS)","Growth","30.39799456659","0","3.06","0","0","2.15483943255506","8.92558269054803","0","0","0","45.32120558310468"
Bandhan Nifty Midcap 150 Index Fund,"Index Fund","Growth","30.3209","0","1.52","0","0","14.801343247429605","87.5264050932473","0","0","0","26.664132861688994"
ITI Dynamic Bond Fund,"Dynamic Bond Fund","Growth","30.2125","6.08","0.48","0","38.8056493190253","0","0","0","0","0","99.99999999999997"
Bandhan Nifty Next 50 Index Fund,"Index Fund","Growth","30.0817","0","3.47","0","0","81.58377031140607","15.709541409375491","0","0","0","31.631836622462625"
Baroda BNP Paribas NIFTY SDL Dec 2028 Index Fund,"Index Funds - Debt Oriented","Growth","29.8414","6.87","0.67","0","92.89208951322658","0","0","0","0","0","99.99999999999999"
JM Medium to Long Duration Fund,"Medium to Long Duration Fund","Growth","29.813173238999997","7.13","0.72","0","71.8214824981785","0","0","0","23.19384939190035","0","100.00000000000006"
JioBlackRock Nifty 8-13 yr G-Sec Index Fund,"Index Funds - Debt Oriented","Growth","29.556077924","7.01","1.55","0","98.62477901484371","0","0","0","0","0","100.00000000000001"
SBI FMP-59-1618D,"Fixed Maturity Plans","Growth","29.474800000000002","0","0","0","86.0261124109919","0","0","0","0","0","99.99999999999997"
SBI FMP-34-3682D,"Fixed Maturity Plans","Growth","29.149299999999997","0","0.45","0","94.81702819621746","0","0","0","0","0","100.00000000000006"
Bandhan Nifty IT Index Fund,"Index Fund","Growth","28.947","0","34.95","0","0","82.52001370173915","17.5748549512594","0","0","0","100.09486865299856"
Capitalmind Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","28.625100000000003","5.7","0.03","0","0","33.00425151353182","7.857439799336944","0","1.74636944499757","0","58.965732870802185"
Angel One Nifty 50 Index Fund,"Index Fund","Growth","28.603663551999997","0","10.04","0","0","99.1625662977806","0.670290304837807","0","0","0","53.596470332452185"
Bank of India Midcap Tax Fund-Sr 2,"Equity Linked Savings Scheme (ELSS)","Growth","27.914299999999997","0","4.69","0","0","13.466289429707103","68.69069611548738","0","0","0","40.68651671602431"
Aditya Birla SL FTP-TJ-1838D,"Fixed Maturity Plans","Growth","27.3459","0","0","0","97.1857984119421","0","0","0","0","0","100.00000000000001"
HDFC Income Plus Arbitrage Omni FOF,"FoFs (Domestic) - Hybrid","Growth","27.090100000000003","0","0.12","0","0","0","0","0","0","0","99.99999999999993"
Mahindra Manulife Overnight Fund,"Overnight Fund","Growth","27.085","5.38","0","0","0","0","0","0","0","0","100.00000000000001"
Bandhan BSE India Sector Leaders Index Fund,"Index Fund","Growth","27.0717","0","7.97","0","0","79.11175986724558","12.22161791373956","0","0","0","40.342494675426245"
Navi Nifty 500 Multicap 50:25:25 Index Fund,"Index Fund","Growth","26.661671000000002","0","6.39","0","0","49.276825147230994","24.303656736293828","0","0","0","21.32997155354592"
Motilal Oswal BSE Financials ex Bank 30 Index Fund,"Index Fund","Growth","26.6206","0","7.44","0","0","65.56219197754494","32.68416071020595","0","0","0","62.737687261333555"
Aditya Birla SL Multi - Asset Passive FoF,"FoFs (Domestic) - Equity Oriented","Growth","26.6204","0","9.05","0","0","0","0","0","0","0","91.48054309532247"
Aditya Birla SL Retirement Fund-50,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","26.3975","0","0.84","0","38.28241310730184","15.284401932001124","4.161000094705935","0","7.71815512832655","0","79.40373141395966"
ICICI Pru Nifty Top 15 Equal Weight Index Fund,"Index Fund","Growth","25.5552280707","0","13.4","0","0","99.9752376668974","0","0","0","0","68.22283077171707"
Bajaj Finserv Nifty Next 50 Index Fund,"Index Fund","Growth","25.009301999999998","0","3.45","0","0","81.02891511000202","15.600713378587017","0","0","0","31.41551906507697"
ICICI Pru Nifty200 Quality 30 Index Fund,"Index Fund","Growth","24.904324868099998","0","6.76","0","0","73.61532624192232","23.731621038923997","0","0","0","46.634871900809976"
Groww BSE Power ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","24.776119268000002","0","2.78","0","0","0","0","0","0","0","100.00000000000004"
ICICI Pru Nifty Private Bank Index Fund,"Index Fund","Growth","24.757119194","0","10.86","0","0","80.6361994041624","16.26925963573402","0","0","0","99.82744682987853"
ITI Overnight Fund,"Overnight Fund","Growth","24.7077","5.27","0","0","0","0","0","0","0","0","100.00000000000001"
UTI Nifty India Manufacturing Index Fund,"Index Fund","Growth","24.6411","0","2.51","0","0","71.15791963700097","24.581644319717284","0","0","0","38.58047589862693"
Edelweiss Gold ETF FoF,"FoFs - Gold","Growth","23.3414","0","1.64","0","0","0","0","0","0","0","100.00000000000036"
Samco Overnight Fund,"Overnight Fund","Growth","22.7412","5.27","0","0","0","0","0","0","0","0","100"
Sundaram LT Tax Adv Fund-Sr IV,"Equity Linked Savings Scheme (ELSS)","Growth","22.630892","0","2.89","0","0","3.02449749091353","14.23638925854664","0","0","0","45.08958578962506"
Groww Nifty 50 Index Fund,"Index Fund","Growth","22.439904716","0","10.08","0","0","99.47053917784562","0.672214507633117","0","0","0","53.77008096828853"
Navi Nifty IT Index Fund,"Index Fund","Growth","22.185253","0","34.71","0","0","81.60008246032623","17.37897955688174","0","0","0","98.97906201720797"
UTI Annual Interval Fund-I,"Debt - Interval Fund","Growth","21.8735","0","0","0","0","0","0","0","0","0","100"
PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund,"Index Funds - Debt Oriented","Growth","21.726999999999997","6.08","0.03","0","96.39756984397289","0","0","0","0","0","99.99999999999994"
Mirae Asset Income plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","21.675500000000003","0","0.14","0","0","0","0","0","0","0","100.00000000000011"
Motilal Oswal Multi Factor Passive FoF,"FoFs (Domestic) - Equity Oriented","Growth","21.383000000000003","0","2.65","0","0","0","0","0","0","0","100.00000000000004"
UTI BSE Housing Index Fund,"Index Fund","Growth","21.307199999999998","0","17.71","0","0","25.488876705045776","67.87743607635947","0","0","0","50.63466746415459"
DSP BSE Sensex Next 30 Index Fund,"Index Fund","Growth","21.2566","0","1.61","0","0","89.64650978990055","10.28809875521015","0","0","0","44.00139250867967"
Kotak Nifty G-Sec July 2033 Index Fund,"Index Funds - Debt Oriented","Growth","20.953200000000002","7.07","0.91","0","96.2974629173587","0","0","0","0","0","100.00000000000001"
Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund,"Index Funds - Debt Oriented","Growth","20.5872","6.14","0.03","0","95.7716445169814","0","0","0","0","0","99.99999999999996"
Bandhan Multi-Asset Passive FOF,"FoFs (Domestic) - Hybrid","Growth","20.3807","7.42","4.78","0","0","0","0","0","0","0","100.00000000000004"
Kotak BSE Sensex Index Fund,"Index Fund","Growth","20.0979","0","12.16","0","0","100.78664935142478","0","0","0","0","64.8709566671145"
Mirae Asset Multi Factor Passive FOF,"FoFs (Domestic) - Equity Oriented","Growth","20.0801","0","1.9","0","0","0","0","0","0","0","100.34957073220095"
Mirae Asset Long Duration Fund,"Long Duration Fund","Growth","19.909000000000002","7.61","3.59","0","93.34802490871922","0","0","0","0","0","99.99999999999999"
Baroda BNP Paribas Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","19.878","0","20.29","0","0","69.00522043076477","30.652033160828207","0","0","0","48.7999348012116"
Navi BSE Sensex Index Fund,"Index Fund","Growth","19.652852","0","12.17","0","0","99.86355669904802","0","0","0","0","64.26736943828809"
Motilal Oswal Nifty MidSmall India Consumption Index Fund,"Index Fund","Growth","19.5315","0","15.04","0","0","8.01126935840708","85.74305171460176","0","0","0","47.43760370575222"
Bandhan Nifty Bank Index Fund,"Index Fund","Growth","19.3092","0","12.93","0","0","76.2873790850734","23.866315316903858","0","0","0","86.72125319950923"
Mirae Asset Nifty India New Age Consumption ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","19.1606","0","12.88","0","0","0","0","0","0","0","100.00000000000004"
Sundaram Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","18.747246","5.78","3.04","0","25.9849956291631","17.926034568538363","1.4731855394159201","0","0","0","90.69189540064681"
Mahindra Manulife Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","18.5983","0","0.12","0","0","0","0","0","0","0","100.00000000000013"
DSP Nifty Healthcare Index Fund,"Index Fund","Growth","18.5869","0","0","0","0","54.49590840861039","43.078727490867216","0","0","0","76.3370976332794"
Bandhan BSE Healthcare Index Fund,"Index Fund","Growth","18.0875","0","0","0","0","39.46759643424831","37.26607558309647","0","0","0","55.16518094624087"
Bandhan Aggressive Hybrid Passive FOF,"FoFs (Domestic) - Hybrid","Growth","17.8855","7.45","1.73","0","0","0","0","0","0","0","100"
Capitalmind Arbitrage Fund,"Arbitrage Fund","Growth","17.5479","5.71","0.07","0","0","-0.1880566905441951","-0.11682309564108068","0","0","0","100.35559810575623"
Choice Nifty 50 Index Fund,"Index Fund","Growth","17.511300000000002","0","3.65","0","0","99.06060657975132","0.669853180517723","0","0","0","53.54256965502277"
Kotak Nifty500 Momentum 50 Index Fund,"Index Fund","Growth","16.9161","0","2.34","0","0","61.37549581718957","32.429435205551336","0","0","0","44.60698147415309"
Aditya Birla SL Conservative Hybrid Active FOF,"FoFs (Domestic) - Hybrid","Growth","16.6909","0","1.11","0","0","0","0","0","0","0","100"
Groww BSE Hospitals ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","16.426750225","0","0","0","0","0","0","0","0","0","100.00000000000031"
Franklin India Long Duration Fund,"Long Duration Fund","Growth","15.788545162","7.54","1.24","0","88.19313733106449","0","0","0","0","0","100.00000000000003"
Zerodha BSE SENSEX Index Fund,"Index Fund","Growth","15.5336","0","12.11","0","0","101.09182674975547","0","0","0","0","65.06476283668957"
Zerodha Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70:30 Index Fund,"Index Funds - Debt Oriented","Growth","15.011099999999999","0","1.75","0","30.0624204755148","38.20106454556962","30.105721765893232","0","0","0","45.43504473356383"
Nippon India Inv-Qrtly-II,"Debt - Interval Fund","Growth","14.6546","0","0","0","0","0","0","0","0","0","100.00000000000009"
TRUSTMF Overnight Fund,"Overnight Fund","Growth","14.295499999999999","5.28","0","0","0","0","0","0","0","0","100.00000000000004"
Aditya Birla SL Retirement Fund-50 Plus-Debt Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","14.093599999999999","0","0.31","0","43.99159902367027","0","0","0","7.22810353635693","0","100"
Zerodha Nifty Short Duration G-Sec Index Fund,"Index Funds - Debt Oriented","Growth","14.055399999999999","6.43","0.52","0","96.2242269874923","0","0","0","0","0","99.99999999999994"
Groww Nifty Capital Markets ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","14.017463716","0","0","0","0","0","0","0","0","0","100.00000000000033"
Kotak Nifty 200 Quality 30 Index Fund,"Index Fund","Growth","13.9978","0","6.73","0","0","73.59345334695129","23.732870489307192","0","0","0","46.616079652616314"
Groww Nifty Midcap 150 Index Fund,"Index Fund","Growth","13.823985465","0","1.54","0","0","13.659876884137036","80.81823019335755","0","0","0","18.253903502639403"
The Wealth Company Gold ETF FOF,"FoFs - Gold","Growth","13.730632866","0","6.92","0","0","0","0","0","0","0","99.99999999999996"
LIC MF Children’s Fund,"Solution Oriented - Children's Fund","Growth","13.5909","0","9.06","0","10.5274147918631","37.70914724504918","15.943688535632482","0","0","0","39.244240872962386"
Kotak BSE Housing Index Fund,"Index Fund","Growth","13.2947","0","17.63","0","0","25.519191858409737","67.97972124229958","0","0","0","50.701407327732106"
DSP Nifty 500 Index Fund,"Index Fund","Growth","13.2278","0","6.13","0","0","69.35922829193063","19.662377719651033","0","0","0","30.43816810051558"
DSP Nifty Midcap 150 Index Fund,"Index Fund","Growth","13.0023","0","1.52","0","0","13.659890942371728","80.79955084869601","0","0","0","18.225237073440862"
Aditya Birla SL CRISIL IBX Gilt June 2027 Index Fund,"Index Funds - Debt Oriented","Growth","12.3049","6.03","0.08","0","93.0556119919707","0","0","0","0","0","100.00000000000001"
Groww Nifty India Internet ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","12.15687458","0","18.98","0","0","0","0","0","0","0","99.99999999999996"
Groww Nifty PSE ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","12.08279014","0","3.97","0","0","0","0","0","0","0","99.99999999999999"
Choice Nifty Next 50 Index Fund,"Index Fund","Growth","11.5133","0","3.47","0","0","80.9246697297908","15.572424934640795","0","0","0","31.380229821163347"
Taurus Banking & Fin Serv Fund,"Sectoral Fund - Banks & Financial Services","Growth","11.421","0","8.41","0","0","70.58751422817613","4.788547412660898","0","0","0","73.62840381752908"
Axis CRISIL-IBX AAA Bond Financial Services - Sep 2027 Index Fund,"Index Funds - Debt Oriented","Growth","10.969801","7.47","0.26","0","0","0","0","0","93.64804280843772","0","82.24748855949973"
Mirae Asset Silver ETF FOF,"FoFs (Domestic) - Silver","Growth","10.4541","0","6.71","0","0","0","0","0","0","0","99.99999999999994"
DSP Nifty Smallcap 250 Index Fund,"Index Fund","Growth","10.356","0","4.34","0","0","0","10.087871765160298","0","0","0","11.70142912321359"
Bandhan Nifty 200 Quality 30 Index Fund,"Index Fund","Growth","10.1455","0","6.77","0","0","73.77771336991589","23.81063167921331","0","0","0","46.733943626852245"
Angel One Silver ETF FOF,"FoFs (Domestic) - Silver","Growth","10.036792341","0","6.37","0","0","0","0","0","0","0","99.99999999999997"
Baroda BNP Paribas NIFTY Midcap 150 Index Fund,"Index Fund","Growth","9.697000000000001","0","1.55","0","0","13.667113540270176","80.59915437764252","0","0","0","18.11281839744251"
Bandhan Nifty Alpha Low Volatility 30 Index Fund,"Index Fund","Growth","9.273200000000001","0","7.13","0","0","89.74152013488654","10.29635100455302","0","0","0","39.94095606479203"
Navi Nifty MidSmallcap 400 Index Fund,"Index Fund","Growth","9.123306","0","2.39","0","0","9.046665759100925","56.71261053832894","0","0","0","12.048581950446467"
Taurus Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","9.008","0","12.74","0","0","60.07215808170511","6.99156305506216","0","0","0","53.15164298401416"
Groww Nifty Next 50 Index Fund,"Index Fund","Growth","8.698729686","0","3.48","0","0","80.98977368314561","15.580632677680393","0","0","0","31.41200777163683"
Zerodha Nifty MidSmallcap400 50:50 Index Fund,"Index Fund","Growth","7.8903","0","2.83","0","0","6.933754001748981","45.878272093583284","0","0","0","10.174439755142389"
Groww Nifty 500 Momentum 50 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","7.776974805999999","0","4.98","0","0","0","0","0","0","0","100"
Mirae Asset BSE Select IPO ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","7.5706","0","14.72","0","0","0","0","0","0","0","100.00000000000004"
Groww Nifty PSU Bank Index Fund,"Index Fund","Growth","6.868433594000001","0","10.85","0","0","87.82503012432849","10.57567209552029","0","0","0","99.38596328518274"
Groww Nifty 200 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","6.670452689999999","0","6.74","0","0","0","0","0","0","0","99.99999999999999"
Mirae Asset BSE 200 Equal Weight ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","6.4666999999999994","0","2.9","0","0","0","0","0","0","0","100.00000000000003"
Taurus Nifty 50 Index Fund,"Index Fund","Growth","6.4283","0","10.29","0","0","98.50193674844051","0.665805889582005","0","0","0","53.266026787797706"
Bandhan Conservative Hybrid Passive FOF,"FoFs (Domestic) - Hybrid","Growth","5.619400000000001","7.06","1.83","0","0","0","0","0","0","0","99.99999999999996"
Bandhan CRISIL-IBX 10:90 Gilt+SDL Index - Dec 2029 Fund,"Index Funds - Debt Oriented","Growth","0.38380000000000003","6.4","0.67","0","96.38651816156","0","0","0","0","0","100.00000000000001"
Apex Hybrid Long-Short Fund,"Balanced Hybrid Fund","Growth","0","0","0.1","0","0","0","0","0","0","0","0"
Qsif Active Asset Allocator Long-Short Fund,"Multi Asset Allocation Fund","Growth","0","0","0.36","0","0","0","0","0","0","0","0"
Sapphire Equity Long-Short SIF,"Large Cap Fund","Growth","0","0","2.28","0","0","0","0","0","0","0","0"
WSIF Equity Long-Short Fund,"Large Cap Fund","Growth","0","0","1.36","0","0","0","0","0","0","0","0"
WSIF Equity Ex-Top 100 Long-Short Fund,"Mid Cap Fund","Growth","0","0","1.41","0","0","0","0","0","0","0","0"
Invesco India BSE Sensex Index Fund,"Index Fund","Growth","0","0","0","0","0","0","0","0","0","0","0"
