Name,Ticker,"Sub-Sector","Market Cap","Mutual Fund Holding","Domestic Institutional Holding"," MF Holding Change – 6M","Promoter Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","FII Holding Change – 6M","DII Holding Change – 3M","Promoter Holding Change – 6M ","MF Holding Change – 3M","Promoter Holding","Pledged Promoter Holdings","FII Holding Change – 3M","Insider Trades - 1M Cumulative","Insider Trades - 3M Cumulative","Retail Investor Holding","Bulk Deals - 6M Cumulative","Bulk Deals - 1M Cumulative","Insurance Firms Holding","Bulk Deals - 3M Cumulative","Insider Trades - 6M Cumulative","No. of Shareholders"
Indraprastha Gas Ltd,IGL,"Gas Distribution","21672.024768","9.46350297028232","23.258013633698702","-1.086314615640438","0","17.08486897443546","-0.818179564937644","-0.12302193083207769","-0.91927730654022","0","-1.249364000726855","45.00000571427918","0","0.09081803906510189",,,"7.014001912569243",,,"13.513900626970713",,,"365478"
Astrazeneca Pharma India Ltd,ASTRAZEN,"Pharmaceuticals","21523.75","5.6622319999999995","5.796584","0.6661279999999996","0","2.780312","0.536708","0.041999999999999815","0.23598799999999986","0","0.22977999999999899","75","0","0.074376",,,"7.695672000000001",,,"0.056415999999999994",,,"29007"
Data Patterns (India) Ltd,DATAPATTNS,"Aerospace & Defense Equipments","21464.813554289998","9.19995507999799","11.676749821006796","1.784593014475269","0","12.475953607362136","1.883076564292896","1.0748576972097137","1.404930757946083","0","1.5851895030879284","42.409252905952414","0","0.9303252507874173",,,"15.321032347670812",,,"2.0772446483742515",,,"200453"
Pfizer Ltd,PFIZER,"Pharmaceuticals","21444.70685232","11.519904418431059","16.89263196697926","-0.21712988963037638","0","2.8128848004967764","-0.21083449557674427","0.20953607055318058","-0.15337372353235068","0","-0.19112641474773007","63.9223863600495","0","0.09914589864258172",,,"11.403430884835995","-0.056974400120724744","0","5.314829596361193","-0.056974400120724744",,"99545"
Onesource Specialty Pharma Ltd,ONESOURCE,"Biotechnology","21408.95687874","10.126120559494051","20.609291993023177","1.1328207782476216","0.5523511068136031","17.498571664765578","2.12305923184681","-1.8894572563062688","1.803741157878207","0.7113252581515006","1.1026491382095323","30.48310844343709","11.699658425320461","-1.7442077826489637","0","0","9.761782202927712","0.1594148401926696","0","3.3509001532796714","0.1594148401926696","0.38790758025394817","79460"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","21355.6736","17.736394508670518","19.17745303468208","0.08702131502889898","0","5.5603603684971095","0.8051887644508682","-0.8255346820809253","0.8241961705202314","0","0.2565010838150279","58.033109645953765","0","-0.8333914378612723",,,"5.58658688583815",,,"0.6460431719653179",,,"46994"
Neuland Laboratories Ltd,NEULANDLAB,"Pharmaceuticals","21328.4074736","11.345039695978663","15.840557934678937","1.5691951816574559","0","20.455983679983515","2.296372166586945","-0.14742138454978004","1.1313815731375385","-0.0077942997012669935","0.9590340181431021","32.63460814041338","0.748252771321716","-0.44152369517771817",,,"17.015322579953732",,,"1.2996527093882106",,,"46304"
HFCL Ltd,HFCL,"Telecom Equipments","21322.693880242","6.922016366832411","8.576604257038884","-4.937716108669457","0","7.075374606920386","-4.99841319466589","-0.40567058241669596","-0.4940999497137213","-1.7243988144157285","0.24087939808835923","28.292427620378135","16.107954610027306","-0.3999681921327207","0","-0.00041606703547810266","31.199876685419913","-0.8173256210629867","0","0.019382890539618843","0.04448886924707285","-0.0105334304481873","803693"
HBL Engineering Ltd,HBLENGINE,"Batteries","21278.87002969","0.37521896232552526","0.7887816973401817","0.0811612921687252","0","5.940952112453017","0.1362470728452604","-1.1626359161685436","-0.035087941321989446","0","0.02668735525935606","59.11085730978659","0","0.07452264299219902",,,"26.409345861594463",,,"0.1305251070486689",,,"340740"
Kalpataru Projects International Ltd,KPIL,"Power Infrastructure","21233.85836964","40.4115073625476","45.112542270114076","1.2126732595530854","0.014642283309399318","10.921961660043413","1.0169292668389431","-1.0549447450411602","1.2103063685658313","0.014642283309399318","1.1089387869171858","33.584257741288226","8.243456181768233","-0.8052236921032954",,,"8.108487180369146",,,"2.8801719686254486",,,"118697"
Asahi India Glass Ltd,ASAHIINDIA,"Auto Parts","21132.18958084","5.2627143831718035","5.357906268390545","0.37350429058976164","0","4.846535947408858","0.18885902136324528","-0.025135019727515306","0.10135952856688579","0","0.23894744033425752","51.57043270613517","1.7318670344119274","-0.02865759412593416",,,"5.36804171129771",,,"0.07890723560003751",,,"64539"
Hatsun Agro Product Ltd,HATSUN,"FMCG - Foods","20916.0623652","9.754743412864606","10.262388213047744","-0.13662238666655036","0","3.136512828014447","-0.09711321301946008","-0.12495630269053315","-0.018026627259789763","0","-0.10170898388309801","73.16694915894924","0","-0.06320138929205976","0","0.0012536638134181973","4.640330132667968",,,"0.0003591498183949964",,"0.0012536638134181973","28179"
Aadhar Housing Finance Ltd,AADHARHFC,"Consumer Finance","20900.7069687","5.527135401256969","9.152272768115745","0.3916640906924691","-10.290660618956053","6.131006320786206","0.9071344036141671","0.027064128563040413","0.6979113580537817","-10.412817851164021","0.23691569095200915","64.90392909438388","0","-0.05269793348140528","0","0","3.4591330424980775",,,"0.9646970873853702",,"-75.61499961221367","184772"
Triveni Turbine Ltd,TRITURBINE,"Heavy Electrical Equipments","20871.394846245003","15.268060273452763","16.519385479189967","2.697101717264296","-0.0015297757873469209","20.806898935009603","2.6396011188709085","-2.7973977393325953","1.9233867278126269","-0.0025837520693556826","1.8706404981350069","55.83818107425975","0","-1.5755094024124574",,,"5.672383394265563","0","0","0.7218182580983765","0",,"158560"
Ramco Cements Ltd,RAMCOCEM,"Cement","20792.5479781","19.038508562993016","28.91564552356703","2.0044378917339607","0","8.03677884153522","0.430429453543951","-0.11167478189520885","0.7733042428198438","0","0.9211549691107237","42.55523347811724","9.387729303839592","0.05936416570013847",,,"8.197009569246372",,,"9.309332785086003",,,"52680"
CreditAccess Grameen Ltd,CREDITACC,"Consumer Finance","20731.226409929997","9.947910007832842","12.586160140259656","-1.0209071868910762","-0.04800857500509892","12.937223769295509","-0.7393329538014992","0.6504542759578626","-0.6425238543466651","-0.1315002816141515","-0.6993853867418895","66.2369893546239","0","1.255719261596374",,,"4.023373088438127",,,"1.4757051003342274",,,"83884"
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","20710.4742681","1.716170638725828","5.457220755059451","-0.47910034215311526","-0.06420640023913649","17.37257025534104","-0.41307662162894676","3.283730260091195","0.0671023880481858","-0.06420640023913649","0.11713536501366462","49.419457453684714","0","2.211027231497628","0","-0.06420640023913814","20.13492221282948",,,"3.2668272273325867",,"-0.06420640023913814","410970"
Atul Ltd,ATUL,"Diversified Chemicals","20585.675096","13.941750415353976","25.895830598413717","0.16700770725114644","0.004075843984168159","7.502565658874616","0.9353518497793374","-0.809513563304904","0.4885204703320163","0.01350462973420008","-0.144264497819508","45.22282723974845","0.4415497649511722","0.05035705242435462",,,"11.370718219752865",,,"11.339921821915846",,,"56855"
Godawari Power and Ispat Ltd,GPIL,"Iron & Steel","20575.32195735","1.783343874793814","2.635450220357808","0.10402068440900014","-0.14842645324403492","5.940282461292176","0.1980164888635736","-0.6809667020053096","0.10142105305124449","-0.16536818199500658","-0.053225449670709635","63.341975230728096","0","0.039318744921041926","0","0.01346717113200085","17.387948530107124",,,"0.21563399850611795",,"0.019388170205598434","138643"
Craftsman Automation Ltd,CRAFTSMAN,"Industrial Machinery","20456.1624225","20.47241100751971","28.28661114674917","2.7557280826043993","0","15.191559141522553","3.913473839645839","-0.24935043507425192","3.049583822788989","0","2.0766585331408614","48.701442341610345","0","-0.8274247583888439",,,"4.956416282092121",,,"2.3184761403651293",,,"59164"
Gujarat Mineral Development Corporation Ltd,GMDCLTD,"Mining - Diversified","20441.04","0.5126773584905661","0.9430666666666667","0.3732534591194969","0","3.7517720125786163","0.18128710691823902","0.43251509433962276","0.07757075471698116","0","0.11174528301886794","74","0","1.4570861635220127",,,"15.388533333333335","0","0","0.2853176100628931","0",,"241551"
KPIT Technologies Ltd,KPITTECH,"IT Services & Consulting","20438.81960252","12.090851966278954","24.65091022592055","-1.0734110762771643","-0.0007295441084664844","13.254215101586391","0.7489477931232358","-1.051827149056015","-0.7021920407554845","-0.02299705415924791","-1.172147575917526","39.42028119781571","0","-0.3147012534384874","0","-0.013267458849429465","15.787811264371143","0","0","8.979495170651457","0","-0.07123088426218323","619026"
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","20391.9086619","10.267752139121795","10.908692148402036","0.7986997817879828","0","6.636671078409504","0.7183322708711639","-0.06892174579155252","0.26542294393523846","0","0.3761575369269661","74.99999796997913","0","0.16767109561393134",,,"1.5394437367284213",,,"0.6397445807451202",,,"94106"
RBL Bank Ltd,RBLBANK,"Private Banks","20324.304198","36.76285448375258","43.32138709416207","6.1606242168999295","0","20.229225701197386","7.6907623018488","4.746306736352231","3.2797870447846407","0","2.3262267836972725","0","0","-1.6809728628850955",,,"11.768975225055062","0.9874234905507275","0","4.317713736923708","0",,"323042"
Affle 3i Ltd,AFFLE,"Advertising","20307.79565916","13.714055669008454","17.90433885869888","1.90811177028748","-0.024299519574832118","16.660525603402803","3.2315947554048403","-2.3539581343070424","1.544794398547186","-0.04575482524840879","0.48227538583249263","54.92087008380321","0","-1.1274236230430823","0.006081096909899333","0.008252764558566371","7.074059432647598",,,"3.863553616483807",,"0.04803104698149312","240775"
Eris Lifesciences Ltd,ERIS,"Pharmaceuticals","20205.87726992","18.219898940030028","20.351962205031864","0.8877918870123835","-0.9207997687306602","6.394495012941372","0.9874333270906845","-0.8201761496655458","0.03619020580160637","-0.9221433884022048","-0.040282170695807196","53.924633460251194","9.124589701959943","-0.4578989387015273",,,"2.6147780506407376",,,"1.3136856315113457",,,"51656"
Carborundum Universal Ltd,CARBORUNIV,"Industrial Machinery","20176.11926433","27.751077047641488","29.449234700061844","0.012373465034848152","-0.00911506229884651","10.732245513789303","-0.3695969292662298","-0.14437433371717212","-0.5666855625040839","-0.07378000476488467","-0.052498108234242835","38.889380013497856","0","-0.2473194762386246",,,"11.034175507863296",,,"1.4063293682813827",,,"65914"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","20167.9948695","12.807414991989418","13.875881366035767","-0.3301250790215562","0","6.622010532736267","-0.2957561454966733","0.6966452709311062","-0.2528488272134535","0","-0.3219384892753592","32.84855095842377","0","0.453813326967933",,,"7.491881586528088",,,"1.0550457141467688",,,"120134"
Kaynes Technology India Ltd,KAYNES,"Electrical Components & Equipments","20117.0996654","12.982106240154534","15.137255724479463","-7.668715646686264","0","7.277989381432476","-8.521231421586812","-3.431074620001767","-1.5928835852572583","0","-1.740217828229559","53.46269557831983","0","-1.5975020919776801",,,"18.02065838961442","0.9006885539290779","0.12056462186802219","1.4391213237260836","0.12056462186802219",,"378546"
Cube Highways Trust,CUBEINVIT,"Roads","19892.2324776","3.0913573963730014","33.54621759580959","-5.541007029960993","-8.518903053783603","0.6066702957342477","-4.313392179415757","0.001860022500826064","-0.9262912054114025","-8.518903053783603","-1.324336020588194","32.87635325881247","14.999999977679728","-0.013020157505782892",,,"5.421295981807825","-0.5976901337632122","0","3.6605242816257926","-0.5976901337632122",,
Prime Focus Ltd,PFOCUS,"Animation","19853.718144995","0.08381107250782012","1.1624185416784465","0.0838100409146979","0","3.66909289166895","0.08194634519432942","-0.33925012802291965","0.022485712058551766","-0.03847287443549163","0.02107860728875606","60.76529022459858","0","0.316915973977709",,,"1.8626337725219737",,,"0",,,"23497"
Sterlite Technologies Ltd,STLTECH,"Telecom Equipments","19765.90754115","7.405482975609383","10.838900888840154","-0.6352621508208465","-0.005854824080579135","11.466739387899603","0.04684832940498396","0.18808091607612276","-0.2073230678991873","-0.012436018393010784","-0.8655468956829946","44.43894825958109","0","0.5327061740266608","0.061684593809499595","0.061684593809499595","18.584164942514033","-1.2573732598941318","0","1.1721920901736733","0","0.061684593809499595","212162"
IIFL Finance Ltd,IIFL,"Investment Banking & Brokerage","19733.43628","4.218229191251631","7.089476152807178","-2.7266600799431586","-0.003602328908428376","28.15828956070696","-2.0434156985289125","1.393342965807765","-2.0792269178168734","-0.01747544738611495","-2.355267802985062","24.847697477653902","0","0.3943774317653457",,,"9.576807049643763",,,"0.3833216461983579",,,"124543"
Sagility Ltd,SAGILITY,"Specialized Finance","19708.39261873","14.54248253785138","22.287874913936314","5.742667556786943","-2.1361458379942633e-8","10.02232284530814","7.411691840215269","4.427918503311381","0.9259066054761753","-16.426961177611346","1.1798984845116465","50.94983604176373","50.94983604176373","-0.22608725699757848",,,"7.920873826546465",,,"3.6030094904602032",,,"524120"
UTI BSE Sensex ETF,SENSEXBETA,"Equity","19655.147617868",,,,,,,,,,,,,,,,,,,,,,
Sarda Energy & Minerals Ltd,SARDAEN,"Iron & Steel","19530.73188975","0.46489190529337726","3.322130032620633","0.2499885989967628","0.000007094588212908093","3.506752785129584","0.4460668411802935","-0.6273781237010692","0.39912336997934084","0.00012060799940627476","0.3182274699219967","73.15858501787","0","-0.03111885032936046",,,"13.567191014437288",,,"0.018622158890567595",,,"90809"
Bayer Cropscience Ltd,BAYERCROP,"Fertilizers & Agro Chemicals","19394.7598026","9.050731327771746","11.891954206315097","1.124598294178206","0","3.885471108020517","0.6817328396728843","0.09239000267277309","0.4319558599986859","0","0.5829790922950355","71.43191954660233","0","0.048182002742551244",,,"7.812386659704226",,,"2.3022292776224123",,,"55795"
Computer Age Management Services Ltd,CAMS,"Diversified Financials","19352.71022392","14.299725703015516","22.061025766215437","-0.037454678945712416","0","44.435042064605184","1.304170492845472","-2.4664397304794505","0.06513587075847482","0","0.07490814904477894","0","0","-0.22410245969615517",,,"24.838403003723244","0","0","6.440502583350996","0",,"542124"
Syrma SGS Technology Ltd,SYRMA,"Electronic Equipments","19339.5476908","9.739244808724097","16.586996086225682","-0.9088434797953617","-0.4395051954570377","6.605200417351022","0.19914418259622835","-0.41145130081845327","0.7020845277654111","-0.6923045976510167","-0.25957980658504276","42.28144891094372","0","0.1358395172837943",,,"10.849216605973895",,,"5.708081375203719",,,"178986"
TD Power Systems Ltd,TDPOWERSYS,"Heavy Electrical Equipments","19234.8443016","19.08192071136908","22.243386239321836","-2.7838845334271056","0","26.681516729237554","-3.145011258163059","3.1333680317191437","-0.9494917992101009","-0.0038755270251655816","-0.09804382848926707","26.87239169290137","0","2.3185615603845093",,,"15.480487992081162",,,"0",,,"115089"
Granules India Ltd,GRANULES,"Pharmaceuticals","18799.113411665","2.848559203849026","17.00722746268506","-3.6945466656360213","-0.8033833628871321","15.311887995573601","-0.9150283257372109","1.2218534152612381","-0.4756865689695182","-0.8033833628871321","-2.504053285352096","38.01642273028889","0","1.7657430528525957",,,"14.316042692072028",,,"10.39812355053435",,,"160286"
