Name,Ticker,"Sub-Sector","Market Cap","Current Ratio","Cash Conversion Cycle","Interest Coverage Ratio","Long Term Debt to Equity","Debt to Equity","Quick Ratio","Net Income / Liabilities","Working Capital Turnover Ratio","Inventory Turnover Ratio","Asset Turnover Ratio","Days of Inventory Outstanding","Earning Power","Days of Sales Outstanding","Days Payable Outstanding","Price Momentum Rank","Fundamental Score","Value Momentum Rank","Earnings Quality Rank","Price to Intrinsic Value Rank"
Suraj Ltd,SURAJLTD,"Iron & Steel","425.4594688","1.2299299414264384",,"3.4497716894977186","0","0.48173207036535864","0.6289192603652233","8.35103409726105","14.175075175409281","0","1.0396236124384328",,"6.79192700139345","57.675953424786684",,,,,,
GP Eco Solutions India Ltd,GPECO,"Renewable Energy Equipment & Services","424.489104","1.1963002114164902",,"5.594771241830072","0.04380687953108128","0.5102575967916089","0.9982029598308666","10.63109286813753","13.28483221476511","0.006993006993006993","2.1889680187552534","52195","10.549667241804304","64.3909388513923","98985.19230769228",,,,,
A-1 Ltd,A1L,"Commodity Chemicals","424.12","2.4925307557117753",,"5.855421686747007","0.011473429951690818","0.4327697262479871","2.383128295254833","24.927052938724596","10.568482610033854","0","5.084703094920776",,"13.193973123388123","43.253196260593526",,,,,,
Banswara Syntex Ltd,BANSWRAS,"Textiles","422.013131552","1.486612253023441","208.9600236111","1.9814336075205692","0.3639028924881118","0.8118452572490971","0.7074354252724828","4.895884005209757","6.704544900100024","0","1.2124658640207882",,"7.045502026490638","54.30123059681399",,,,,,
Kriti Nutrients Ltd,KRITINUT,"Packaged Foods & Meats","421.17018912","4.909278350515463",,"82.99999999999996","0.007363353157745681","0.014490701406589257","2.9113402061855664","130.54699537750372","11.34619140625","0","4.160422541515599",,"19.19518963922293","5.823632568748117",,,,,,
Unifinz Capital India Ltd,UCIL,"Specialized Finance","420.98948835","0.7361923326835608",,,"0.4248129997420686","0.4248129997420686","0.7361923326835608","41.48561969791023","-23.08609271523179",,"1.477655322756449",,"21.15674902677367","0",,,,,,
Omax Autos Ltd,OMAXAUTO,"Auto Parts","420.898643627","1.4497287313863556","-37.7641111185","4.009124087591239","0.15456852791878173","0.24536802030456856","1.321482165531571","21.909547738693465","26.817947395564712","0","1.0568568670291145",,"13.607928151130377","2.491826923076923",,,,,,
Manaksia Steels Ltd,MANAKSTEEL,"Iron & Steel","419.87665835","1.506237356709373",,"2.4167650531286737","0.005564003317666574","0.7103262372131601","0.9345498988536751","3.9448130765495497","4.533697823572705","4.174007612833061","1.2243970771968349","87.44593538301199","3.8153284127338907","18.199211502782934","9.846187250303977",,"5.9365671641791",,,
LT Elevator Ltd,LTELEVATOR,"Industrial Machinery","417.754599","1.6248112732762954",,"15.273809523809529","0.021566901408450686","0.38072183098591555","0.8618520382486157","40.97255657197883","7.929737402413065","0","1.7221023427866833",,"29.50103472062544","54.441287031236016",,,,,,
Tera Software Ltd,TERASOFT,"IT Services & Consulting","417.458709375","2.008625581659289",,"5.359731543624159","0.01078079059131003","0.16269193074158772","2.008625581659289","27.30574510235526","2.8171604866406654","0","1.150505170569357",,"18.720112517580866","196.33192825853376",,,,,,
Connplex Cinemas Ltd,CONNPLEX,"Theatres","416.953","2.570347003154574",,"146.2083333333333","0.023731587561374796","0.029459901800327332","2.104731861198738","71.06267029972749","8.224657534246575","0","3.0777117080172234",,"57.39286882564604","20.572285143237846",,,,,,
Pakka Limited,PAKKA,"Paper Products","416.9385756","1.9395236820979398",,"5.572926596758824","0.2072512498340928","0.4556032385081626","1.056729997324057","13.101931068198509","3.1182508801185844","1.357630604689428","0.6771986865825393","268.8507453641983","7.916796446514911","37.42132721698001","30.965943521997335",,,,,
Nahar Capital and Financial Services Ltd,NAHARCAP,"Asset Management","416.81209663000004","0.39024390243902435",,,"0","0.0034207379842582115","0.3470919324577861","30.67873860556779","-16.618876941457582",,"0.04060282497584555",,"3.3828597908882903","0",,,"6.32608695652174",,,
Singer India Ltd,SINGERIND,"Home Electronics & Appliances","416.059235379","2.7679093567251467",,"21.9166666666667","0.004215427205234679","0.008934189002139171","1.4602826510721252","8.835485413677679","3.1249643773154743","2.993782334235132","1.78500356089124","121.91935125879891","4.33671366147251","33.21548265012995","74.5149502187837",,,,,
Shalimar Paints Ltd,SHALPAINTS,"Specialty Chemicals","415.709709948","1.0010706939787553","77.7507634868","-3.567521367521368","0.08006857578258936","0.5202235062543653","0.6238764757262406",,"12.028842354800469","3.608228480127821","0.8877128528108235","101.15767391400611",,"77.55575628181968","135.42238630828498",,"2.21372549019608",,,
Valiant Laboratories Ltd,VALIANTLAB,"Pharmaceuticals","415.707875","3.23079503522308","86.5380374154","1.4052631578947261","0.44637446118390167","0.5193120225342496","3.1638711841663874",,"1.4555663469709847","0","0.6449868872301796",,"0.6660679538991118","89.69358605446432",,,,,,
Saakshi Medtech and Panels Ltd,SAAKSHI,"Electrical Components & Equipments","413.94492","2.923200859291085",,"16.853658536585343","0.14339622641509434","0.1818459969403365","1.8270676691729324","14.156898106402146","2.3059757004711137","2.841179267712791","0.7099507614794457","128.46778242677826","5.261955528480041","76.90510752688174","59.102510460251054",,,,,
Rubfila International Ltd,RUBFILA,"Commodity Chemicals","412.487487929","5.184425077312342",,"332.3333333333333","0.003469151758383784","0.0037412420923746688","4.10120888389092","45.69166278528175","4.14046051407953","12.280607936954686","1.6171201929363224","29.7216556276213","11.126300811874005","39.86838322492544","19.829773336694704",,,,,
GEE Ltd,GEE,"Industrial Machinery","411.70927837199997","1.274345354580188",,"3.242316784869975","0.0515112374063549","0.42051149573753555","0.5321964402199235","11.053525913338989","10.694195784002309","0","1.1667559308150341",,"8.812851405622487","46.696819139169406",,,,,,
Yaap Digital Ltd,YAAP,"Advertising","409.65881","1.3338760005426673",,"9.513661202185785","0.7725842696629214","1.0242696629213484","1.3338760005426673","12.837910608508334","8.31170928667564",,"1.49987856414242",,"15.125977410946994","60.08468812746939",,,,,,
Nimbus Projects Ltd,NIMBSPROJ,"Real Estate","409.151488565","1.284964651492399",,"7.387126019945603","0.4364673719244027","0.5492095566385357","0.16135454806215938","8.17718755684919","3.069354183590577","0.0004323140329135084","0.3929897094863844","844293.6666666666","7.36642256577163","12.13567340457207","214620",,,,,
Solarium Green Energy Ltd,SOLARIUM,"Renewable Energy","408.8433","2.416441319632234",,"7.111111111111118","0.0022619636672085706","0.4805965929172261","2.0050838290968094","20.000000000000014","3.139809782608695","5.207003763704795","1.4789286742824228","70.09789440603394","11.193584165173629","96.67943225583106","34.44673161533627",,,,,
KD Green Industries Ltd,MANBRO,"FMCG - Foods","408.741983","8.499999999999998",,,"0.00738426583357001","0.00738426583357001","8.499999999999998","8.28804347826086","13.155555555555564",,"0.13005272407732862","0","1.4329339910735261","172.01858108108107","236.6796875",,,,,
Shera Energy Ltd,SHERA,"Metals - Diversified","408.62588184000003","1.3681077606684737",,"2.372628726287264","0.22095694735790627","0.9274797722505244","0.6965318726769695","7.115552114584352","15.441230249894513","0","3.1140001701918436",,"14.269648270691404","29.793272121112746",,,,,,
Gokul Refoils and Solvent Ltd,GOKUL,"Packaged Foods & Meats","406.968445","1.4724053633602487",,"1.5942463290380577","0.03871492004527375","0.8137098412514148","0.9293527915648072","3.4985353869413176","18.956879728393083","15.43013469964992","4.705538855599572","23.655010607799888","6.928075635833256","14.895038921480143","13.153311256288053",,"4.63507462686567",,,
Mirza International Ltd,MIRZAINT,"Footwear","406.1753841","2.295699329667847",,"0.6654099905749302","3.1475597834719865e-18","0.08464455312212063","1.0815696316939072",,"3.356081548030408","2.203396274236472","0.8019679350443817","165.6533617070225","0.961486081603749","45.6946803946804","75.96206936216716",,"6.56",,,
Foods and Inns Ltd,FOODSIN,"FMCG - Foods","406.114794834","1.3972718112225715","201.1441545587","1.8079857166044504","0.13873379213118406","0.8159119998516017","0.659953978733964","5.58613061844545","4.473427585439164","1.7667909167829132","0.8673901969418327","206.58924411079468","8.638097896891882","70.89673209770858","86.18790447838468",,"5.3679104477612",,,"73.24"
Artemis Electricals and Projects Ltd,AEPL,"Electrical Components & Equipments","405.1735566","1.4896633195510927",,"37.10714285714282","0.019776640297812936","0.028734295020939972","1.4751919669226226","21.135029354207408","3.3104857013163866","23.339622641509436","0.6292765002804261","15.638641875505254","8.5352830033681","186.90422322775265","625.3981406628941",,,,,
Forbes & Company Ltd,FORBESCO,"Conglomerates","405.13917676","1.612796948153286",,"28.96923076923076","0.022371058866411515","0.02341899034080554","1.360325992717184","16.35565312843029","121.18120805369516","0","0.25004154434166065",,"6.246060967923837","30.58512405848471",,,,,,
Liberty Shoes Ltd,LIBERTSHOE,"Footwear","405.126","1.9120621608288115",,"2.586626139817624","0.3833572969086988","0.701069374550683","0.8381845091267887","4.951289816470221","4.794125993189556","0","1.4072886297376093",,"6.854197289732785","57.67635177128651",,,"3.8",,,
Mahamaya Lifesciences Ltd,MAHALIFE,"Fertilizers & Agro Chemicals","404.9065","1.1906860138266353",,"3.541727672035132","0.12462067570301442","1.1758041675096096","0.4293853984653954","9.314043043259161","15.578425655976682","2.9660781590954177","1.7786432328074029","123.05811931514178","12.84242939052875","52.440487330164316","63.25006688068486",,,,,
Patil Automation Ltd,PATILAUTOM,"Industrial Machinery","404.77584","1.482089552238806",,"10.909836065573773","0","0.42708139318308813","1.184577114427861","28.835549789166404","7.836281179138322","0","1.6685819129930952",,"23.077589943649766","71.694542508247",,,,,,
Albert David Ltd,ALBERTDAVD,"Pharmaceuticals","404.26682027","3.398253023612977","83.1704852366","1.2015209125475348","0.0033886213661494563","0.031389334760121276","2.7848915338836626",,"1.3056294623203106","0","0.6757613584576672",,"0.6179236981560093","30.34085911156722",,,"5.17428571428571",,,
Sigma Solve Ltd,SIGMA,"IT Services & Consulting","403.70012144000003","5.566827697262481",,"88.75","0.03823588913615213","0.07404410277159619","5.566827697262481","197.59933774834425","4.42481784058291",,"1.9755520504731863",,"51.94277353275889","64.7128243512974",,,,,,
SK Minerals & Additives Ltd,SKM,"Specialty Chemicals","403.5528","1.583069262109552",,"5.423188405797094","0.29839391377852914","1.8905325443786984","1.146672702580353","21.230351251697993","11.698373311276532","13.912878787878787","3.2832933529366244","26.234685543152736","24.883628142040134","38.796841857176524","0.18881023686359924",,,,,
Mawana Sugars Ltd,MAWANASUG,"Sugar","402.9036992","1.4997555506853009",,"5.376184032476317","0.0008944362002723966","0.8520521212367612","0.11544751083163345","18.11439450376623","6.160053554040898","1.3287307613077897","1.335053812605515","274.69823882210153","14.500264603368668","8.755211317697734","46.62457144375836",,,,,
Vishal Fabrics Ltd,VISHAL,"Textiles","402.72918611399996","1.9410861529712826",,"2.2630517023959613","0.17633555926544237","0.6101419031719533","1.6138754620415128","6.219849488647296",,,"3.2288152621059414",,"9.489112847791358",,,"29","7.77540983606557","17","23",
Nikhil Adhesives Ltd,NIKHILAD,"Commodity Chemicals","401.725592","1.441340067770603",,"3.7610837438423728","0.2048081368469718","0.4565418400369857","0.8780768493063104","8.726708074534194","9.473973933457458","5.259904912836768","1.8923437626323876","69.39288942452546","9.455693851012466","66.73931061589992","76.28734326836165",,,,,
Asgard Alcobev Ltd,ASGARD,"Alcoholic Beverages","401.170012","1.2097819681791395",,"4.216867469879523","0.39141575912876353","0.6412556053811659","0.7654684737772539","8.080376229157778","30.338541666666682","14.050397877984084","2.947874493927125","25.977912025674915","8.974358974358985","20.96008583690987","38.691240324712105",,,,,
Dreamfolks Services Ltd,DREAMFOLKS,"Logistics","401.015521136","2.5386207647891927",,"24.469973890339414","0.03033932135728543","0.03536260811709914","2.5386207647891927","33.02715251842131","5.128423543330375",,"2.8352101160952747","0","18.791354212615786","78.49054935252683","996632.5",,,,,"96.64"
Coastal Corporation Ltd,COASTCORP,"Packaged Foods & Meats","399.58615418","1.0651862083621102",,"1.3465437788018506","0.38502857142857144","1.5671619047619048","0.4289433140307071","0.9202139651179794","14.048121292023733","2.387506773732696","0.9261424132461269","152.87914740838562","3.8937675732580197","33.540972580670385","16.934270798943544",,,,,
Tolins Tyres Ltd,TOLINS,"Tires & Rubber","399.197228424","6.967874231032127",,"9.10344827586207","0.0021885210529560472","0.05163060230565316","3.79289131920711","85.31098367887066","1.9029220150938524","2.1845064743044045","0.9977340367965367","167.08579456887358","14.993509303331889","103.10591166401142","35.41748707851341",,,,,
Purple Finance Ltd,PURPLEFIN,"Consumer Finance","397.974127848","8.439516129032258",,,"0.969661610268378","0.969661610268378","8.439516129032258",,"4.152777777777779",,"0.4191711206518882",,,"0.2288879598662207",,,,,,
Fabtech Technologies Cleanrooms Ltd,FABCLEAN,"Construction & Engineering","397.79219898","3.913842826243692",,"15.454545454545451","0","0.010399159663865547","3.227108868060563","55.218150087259986","3.46518715323904","0","2.082171197821289",,"17.844166330238185","86.13025437488724",,,,,,
Mazda Ltd,MAZDA,"Industrial Machinery","397.7766","6.443627450980393",,"62.09259259259254","0","0","4.913515406162465","71.44089732528035","1.3694228407695455","2.427530771163024","0.7946555819477434","150.3585471854305","12.667170381564025","67.12486922732027","56.46471440397352",,,,,
Kanoria Chemicals and Industries Ltd,KANORICHEM,"Specialty Chemicals","397.6093303","0.9913032827045566",,"-1.1043896047171888","0.6750724978446585","1.166118034328709","0.5605970462658361",,"63.29091653027831","4.242718629389062","1.0351258749682135","86.02974457737228",,"49.94584084870348","74.60446323973161",,"2.45446428571429",,,
Take Solutions Ltd,TAKE,"IT Services & Consulting","396.46312","1.4764890282131662",,"20.11224489795919","0","0","1.4764890282131662","234.85893416927865","-2.029831387808042","0","0.7536115569823435",,"108.0592105263158","27.404153354632584",,,"10",,,
Shivalik Rasayan Ltd,SHIVALIK,"Fertilizers & Agro Chemicals","396.200431575","1.7657556540771087",,"3.3363273453093836","0.030788452931523207","0.1750895121587349","1.105224760087547","8.432214087351689","2.354308410871244","1.7706008290438664","0.4486903618764587","206.1447131463854","4.5526971632461315","104.26127843039242","147.49305376897348",,"4.57205882352941",,,
Raghuvir Synthetics Ltd,RAGHUSYN,"Textiles","395.25","0.8833746898263027",,"3.852941176470578","0.8152050113895216","1.024772209567198","0.38064516129032266","9.951563188022863","-36.24434876210981","9.176941832114247","2.845877530321599","39.77359851216457","9.360114322006961","5.436354726619346","28.067332144077117",,,,,
