Name,Ticker,"Sub-Sector","Market Cap","EV / Free Cash Flow","Enterprise Value","Price / CFO","PB Premium vs Sub-sector","Dividend Yield vs Sub-sector","Price / Sales","Sector PB","Sector Dividend Yield","Sector PE","TTM PE Ratio"
Lords Chloro Alkali Ltd,LORDSCHLO,"Commodity Chemicals","392.758472727",,"512.998472727","42.830804005125415","-82.1603737236369",,"1.44497433033001","3.3971619560814212","2.147340135276208","23.8500931581181","14.710055158314606"
Harrisons Malayalam Ltd,HARRMALAYA,"Agro Products","391.66060491","26.281482138059705","493.04060491000007","16.773473443683084","-23.479543044049972",,"0.7449843168736804","8.190568262110702","1.6836677726443445","30.846384996929732","15.54825743985709"
Vishnusurya Projects and Infra Ltd,VISHNUINFR,"Construction & Engineering","391.04767219","59.38737768806162","462.62767219","50.19867422207959","-41.77414736822213","-0.26325915862114446","1.4408536189756818","6.806753889542422","0.5875072100804868","40.633213495947615","12.927195774876024"
Akme Fintrade India Ltd,AFIL,"Consumer Finance","389.19596351999996",,"614.9859635199999",,"-70.69454358904522",,"2.610301566197183","2.291066253952224","1.0648908826242334","15.782900266071515","9.192157853566362"
Sinclairs Hotels Ltd,SINCLAIR,"Hotels, Resorts & Cruise Lines","389.01214","40.805311672683516","339.09214","36.69925849056604","-29.326371826111057","0.6512919040370062","6.525954370072135","5.599852449734864","0.6843999547954118","24.52159967199169","28.353654518950453"
Indogulf Cropsciences Ltd,IGCL,"Fertilizers & Agro Chemicals","388.44823756799997",,"605.458237568",,"-45.77389071862244",,"0.6201974000415117","3.3971619560814212","2.147340135276208","23.8500931581181","10.166140737189226"
Manaksia Ltd,MANAKSIA,"Metals - Diversified","387.961576",,"87.74157599999995",,"-74.70075046347345",,"0.49398573411258384","3.3971619560814212","2.147340135276208","23.8500931581181","7.449339016897095"
B&B Triplewall Containers Ltd,BBTCL,"Packaging","387.72396971999996",,"624.75396972","16.916403565445023","19.346101686094137",,"0.7868893100075091","3.3971619560814212","2.147340135276208","23.8500931581181","39.930377932028755"
Autoline Industries Ltd,AUTOIND,"Auto Parts","387.097545931",,"643.737545931","5.850046031902675","-57.27236915896682",,"0.45439850911620044","5.599852449734864","0.6843999547954118","24.52159967199169","10.04665315159617"
Gretex Industries Ltd,GRETEX,"Apparel & Accessories","384.3176971",,"395.37769710000003","12810.589903333333","41.71542075192772",,"6.743598826109843","5.599852449734864","0.6843999547954118","24.52159967199169","274.51264078571427"
Mirae Asset Nifty 50 ETF,NIFTYETF,"Equity","384.244091823",,"384.244091823",,,"0",,,"0",,
Goodricke Group Ltd,GOODRICKE,"Tea & Coffee","382.32","15.454357561143643","448.64","8.922287047841307","-67.82324124530997",,"0.40064132792605867","8.190568262110702","1.6836677726443445","30.846384996929732","21.01814183617385"
Bemco Hydraulics Ltd,BEMHY,"Industrial Machinery","382.23516","31.606980327868854","385.60516","28.653310344827588","-51.00992390479834","-0.4914804984483759","3.7800154272151896","6.806753889542422","0.5875072100804868","40.633213495947615","25.949433808553984"
Quantum Gold Fund,QGOLDHALF,"Gold","381.93636555",,"381.93636555",,,"0",,,"0",,
Vertoz Ltd,VERTOZ,"Advertising","381.74517","75.02022499999998","390.10517","45.01711910377358","-70.90995643159373",,"1.4560422991837667","8.560593958157467","1.1816713015722953","31.760915159046945","14.548215320121958"
Medico Remedies Ltd,MEDICO,"Pharmaceuticals","381.394464","80.4814854805726","393.554464","77.99477791411044","6.551523002944923",,"2.4825520015621954","6.347180737078195","0.48032722824004936","43.622095468751965","32.90720138050039"
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","381.175787675","82.93510440291264","427.115787675","22.317083587529275",,,"1.6172074148281712","6.806753889542422","0.5875072100804868","40.633213495947615","14.029289204085394"
De Nora India Ltd,DENORA,"Electrical Components & Equipments","381.13337803",,"318.34337803","121.7678524057508","-65.013125956351",,"2.95498044681346","6.806753889542422","0.5875072100804868","40.633213495947615","42.02132062072765"
Ludlow Jute & Specialities Ltd,LUDLOWJUT,"Textiles","380.829792",,"527.159792",,"-19.711170950006014",,"1.2624889507707608","5.599852449734864","0.6843999547954118","24.52159967199169","22.013282774566495"
Nandan Denim Ltd,NDL,"Textiles","380.54852352","6.9633820981410945","603.0985235200001","4.002824482171032","-78.24875035636472",,"0.10706677907104332","5.599852449734864","0.6843999547954118","24.52159967199169","11.114150803738157"
HCL Infosystems Ltd,HCL-INSYS,"IT Services & Consulting","379.579046984",,"533.429046984",,"-124.7820266860268",,"6.789108334537651","5.823616002155781","3.217780581074618","21.61194022660079","-16.049853995095138"
Covance Softsol Ltd,COVANCE,"IT Services & Consulting","379.35298029","16.46900056756757","298.58298029","20.583449825827454","-20.995621459476205",,"3.3756271604378005","5.823616002155781","3.217780581074618","21.61194022660079","14.512355787681713"
MBL Infrastructure Ltd,MBLINFRA,"Construction & Engineering","379.278252736","30.189998915216897","1315.3782527360001","8.170578473416631","-90.571287458745",,"0.719993645802802","6.806753889542422","0.5875072100804868","40.633213495947615","-6.154117357390881"
RDB Real Estate Constructions Ltd,RRECL,"Real Estate","378.972502","10.241790988191426","988.7425020000002","2.7392302276834117","-27.9067210699419",,"3.9004991972004945","3.4004118686297864","0.9697276054688574","37.252414014016885","-38.513465650406495"
Thomas Scott (India) Ltd,THOMASCOTT,"Retail - Apparel","378.6425078",,"391.7825078",,"-62.562176908497655",,"2.340767234174085","5.599852449734864","0.6843999547954118","24.52159967199169","21.861576662817534"
Kaya Ltd,KAYA,"Wellness Services","377.26020755999997",,"622.67020756","311.7852955041322","-104.64141627645279",,"1.631960062118787","5.599852449734864","0.6843999547954118","24.52159967199169","-3.9228471203077886"
Axis AAA Bond Plus SDL ETF-2026 Matur. Reg. Growth,AXISBPSETF,"Equity","375.77457153200004",,"375.77457153200004",,,,,,"0",,
Vipul Organics Ltd,VIPULORG,"Specialty Chemicals","374.04113058",,"417.97113057999996","603.2921460967742","31.429816918999403","-0.05448946098285079","2.2927616193453475","3.3971619560814212","2.147340135276208","23.8500931581181","65.39180604545471"
Kavveri Defence & Wireless Technologies Ltd,KAVDEFENCE,"Communication & Networking","373.61215164000004","9454.803790999993","378.19215164","574.7879256","-37.230780744393485",,"17.13031415130674","5.823616002155781","3.217780581074618","21.61194022660079","80.34669927741943"
Batliboi Ltd,BATLIBOI,"Industrial Machinery","373.33661171",,"415.92661171","164.46546771365638","-84.746970793119","0.14932250622036025","0.8354105299066885","6.806753889542422","0.5875072100804868","40.633213495947615","65.72827670950748"
Mkventures Capital Ltd,MKVENTURES,"Specialized Finance","372.81465","11.07710987020827","366.98465","11.239513114259871","132.32423248133802","-0.7904346458794201","13.463873239436618","2.291066253952224","1.0648908826242334","15.782900266071515","77.18729813664598"
Medicamen Biotech Ltd,MEDICAMEQ,"Pharmaceuticals","372.231457675",,"402.241457675",,"-69.50783106209215","-0.2593897720678207","2.2052933092896496","6.347180737078195","0.48032722824004936","43.622095468751965","39.5570093172157"
Hi-Green Carbon Ltd,HIGREEN,"Commodity Chemicals","371.3514",,"418.64140000000003","30.04461165048544","-64.63417372764034",,"3.7559563062607464","3.3971619560814212","2.147340135276208","23.8500931581181",
Delton Cables Ltd,DLTNCBL,"Cables","370.6992",,"542.4292",,"-45.3037785352927","-0.11365897743680392","0.513497804435456","6.806753889542422","0.5875072100804868","40.633213495947615","19.41850183342065"
Kriti Industries (India) Limited,KRITI,"Building Products - Pipes","369.873224","167.9251802281367","441.643224","10.952716138584542","-52.802257784606816",,"0.6254197226919175","6.806753889542422","0.5875072100804868","40.633213495947615","327.32143716811333"
Last Mile Enterprises Ltd,LASTMILE,"Construction & Engineering","369.288222",,"404.62822200000005",,"-77.83906587685996","-0.7026569760463641","0.9145777948387736","6.806753889542422","0.5875072100804868","40.633213495947615","26.00621281690111"
Asarfi Hospital Ltd,ASARFI,"Hospitals & Diagnostic Centres","369.146148",,"416.276148",,"-54.3739210072025",,"2.09504056753689","6.347180737078195","0.48032722824004936","43.622095468751965","22.170939819819882"
Tiger Logistics (India) Ltd,TIGERLOGS,"Logistics","368.874525",,"352.094525",,"-28.030971112259802",,"0.6766105231299755","6.806753889542422","0.5875072100804868","40.633213495947615","14.347511668611453"
iWare Supplychain Services Ltd,IWARE,"Logistics","368.46966",,"393.95966","61.51413355592654","514.1069950521193","-0.5541879130579551","1.4260765539128415","6.806753889542422","0.5875072100804868","40.633213495947615",
Bai-Kakaji Polymers Ltd,BAIKAKAJI,"Plastic Products","368.15568",,"476.93568","31.38582097186701","12.406892127381546",,"1.10850198723353","3.3971619560814212","2.147340135276208","23.8500931581181",
Exato Technologies Ltd,EXATO,"Software Services","367.88931005","1049.5123144285726","367.32931005","29.059187207740916","21.766302169811077",,"2.9160535038839566","5.823616002155781","3.217780581074618","21.61194022660079","21.094570530389873"
Kesoram Industries Ltd,KESORAMIND,"Tires & Rubber","367.825776992","17.173028018913733","537.5157769919999","9.850717112801284","-69.71734759609576",,"0.06156533317800808","5.599852449734864","0.6843999547954118","24.52159967199169","0.06514306862778783"
Creative Graphics Solutions India Ltd,CGRAPHICS,"Stationery","367.32575",,"409.56575000000004",,"-79.35065491640002",,"1.4321250341143905","6.806753889542422","0.5875072100804868","40.633213495947615",
Aprameya Engineering Ltd,APRAMEYA,"Health Care Equipment & Supplies","367.2816",,"396.1616",,"-38.14206527362412",,"2.6946559060895083","6.347180737078195","0.48032722824004936","43.622095468751965",
Trejhara Solutions Ltd,TREJHARA,"IT Services & Consulting","366.550544046","66.30380445296298","358.04054404600004","67.01106838135284","-70.48961980945988",,"3.06249932363606","5.823616002155781","3.217780581074618","21.61194022660079","60.38723954629323"
Industrial Investment Trust Ltd,IITL,"Asset Management","366.1271169",,"322.3071169",,"-76.7783346898852",,"21.151191039861352","2.291066253952224","1.0648908826242334","15.782900266071515","66.32737625000001"
3i Infotech Ltd,3IINFOLTD,"IT Services & Consulting","365.86024498800003","14.171339401609814","369.73024498800004","12.950805132318585","-77.35198143083971",,"0.46684902637300946","5.823616002155781","3.217780581074618","21.61194022660079","10.317547799999979"
Ruchira Papers Ltd,RUCHIRA,"Paper Products","365.571221265","8.084642854204096","449.991221265","3.9761934007504895","-35.57015413671652","4.081967926349099","0.5461993444867772","3.3971619560814212","2.147340135276208","23.8500931581181","6.898871886488017"
Sizemasters Technology Ltd,SIZEMASTER,"Animation","364.9","1221.433333333333","366.42999999999995","1105.7575757575755","173.3184263937767",,"20.8157444381061","5.599852449734864","0.6843999547954118","24.52159967199169","93.80462724935734"
Orient Paper and Industries Ltd,ORIENTPPR,"Paper Products","363.261579424",,"597.551579424",,"-80.55435329800011",,"0.3933914289687138","3.3971619560814212","2.147340135276208","23.8500931581181","-12.60449616322"
Fluidomat Ltd,FLUIDOM,"Industrial Machinery","362.57793","44.98446946564885","353.57793","25.355099999999997","-57.76917346401574","0.4132632375644081","4.793468138551031","6.806753889542422","0.5875072100804868","40.633213495947615","22.39517788758494"
Virtual Galaxy Infotech Ltd,VGINFOTECH,"Software Services","362.33601195","135.8863986224491","399.50601195","8.385466603795418","-45.55034121658832",,"3.008685642697002","5.823616002155781","3.217780581074618","21.61194022660079",
Dcm Shriram Industries Ltd,DCMSRIND,"Packaged Foods & Meats","362.322450525","10.853030661103544","796.612450525","2.386998158804928","-90.12515343722104","2.713965178999294","0.31115596383240013","8.190568262110702","1.6836677726443445","30.846384996929732","7.438358664032013"
Goa Carbon Ltd,GOACARBON,"Metals - Coke","362.24439342",,"508.47439341999996",,,,"0.511067146472912","3.3971619560814212","2.147340135276208","23.8500931581181","-7.509212135572132"
Simplex Castings Ltd,SIMPLEXCAS,"Iron & Steel","361.791773875",,"435.551773875","39.58334506291028","104.46377739004754",,"2.0886258738886965","3.3971619560814212","2.147340135276208","23.8500931581181","19.378241771558656"
Nupur Recyclers Ltd,NRL,"Metals - Diversified","361.714326815",,"378.294326815",,"11.575608758595388",,"2.1570417247003397","3.3971619560814212","2.147340135276208","23.8500931581181","26.813515701630813"
JTL Defence Ltd,JTLDEFENCE,"Metals - Copper","361.210499225",,"595.840499225",,,,"17.184134121075164","3.3971619560814212","2.147340135276208","23.8500931581181","1389.2711508653867"
Dev Accelerator Ltd,DEVX,"Real Estate","360.56968496999997","9.04553927143205","742.8196849699999","3.8460766396799997","93.42769471772138",,"1.5299770228285314","3.4004118686297864","0.9697276054688574","37.252414014016885","40.92731951986388"
Giriraj Civil Developers Ltd,GIRIRAJ,"Construction & Engineering","359.1663075",,"369.5463075",,"-35.42820010349905",,"1.1277515307083648","6.806753889542422","0.5875072100804868","40.633213495947615",
Markolines Pavement Technologies Ltd,MARKOLINES,"Roads","357.10698584",,"405.35698584",,"55.35475284358739","-3.8818094791330817","1.1416463741687979","6.806753889542422","0.5875072100804868","40.633213495947615","13.148268992636263"
Purple United Sales Ltd,PURPLEUTED,"Apparel & Accessories","357.052119",,"397.23211899999995",,"-37.87793678586694",,"2.0815724304786336","5.599852449734864","0.6843999547954118","24.52159967199169",
Corporate Merchant Bankers Ltd,CMBL,"Investment Banking & Brokerage","356.96518997",,"447.20518997",,"1295.2284190519233",,"97.26571933787466","2.291066253952224","1.0648908826242334","15.782900266071515","84.1899032948113"
Onesource Industries and Ventures Ltd,OIVL,"Investment Banking & Brokerage","356.49705","1550.1610869565218","356.53705","1371.1425","1733.6017122397138",,"5.065317561807332","2.291066253952224","1.0648908826242334","15.782900266071515","77.66820261437921"
Anlon Technology Solutions Ltd,ANLON,"Construction & Engineering","355.93226",,"359.81226",,"42.65654302996293",,"7.00102793076318","6.806753889542422","0.5875072100804868","40.633213495947615","79.98477752808994"
Aerpace Industries Ltd,AERPACE,"Renewable Energy","355.74277438400003",,"373.3127743840001",,"64.98365982430445",,"1617.0126108363638","3.339096192839704","1.2719239646781941","25.412372557238267","-23.419537484134302"
Stovec Industries Ltd,STOVACQ,"Industrial Machinery","355.73528591999997",,"319.45528591999994",,"-74.7051733689738","0.09845238286029556","1.7500629011659368","6.806753889542422","0.5875072100804868","40.633213495947615","59.388194644407605"
